"","cname","year","ccode","ccodealp","id","eper","cab","elec","par","exeleg","fed","dec","bic","jud","const","dir","pres","exepar8110","feduni8110","gtm_centrip","gdp","ppi","poli"
"400","Germany",2011,276,"DEU",22,6,2,3.4,4.83,0.94,3,29.30019912,4,3,2,0,1,0.63,2.33,NA,NA,0.839999973773956,10
"397","Germany",2012,276,"DEU",22,6,2,3.4,4.83,0.94,3,29.80621887,4,3,2,0,1,0.63,2.33,NA,NA,0.839999973773956,10
"387","Germany",2013,276,"DEU",22,6,2,3.4,4.83,0.94,3,NA,4,3,2,0,1,0.63,2.33,NA,NA,0.839999973773956,NA
"385","Germany",2014,276,"DEU",22,7,2,7.83,3.51,0.94,3,NA,4,3,2,0,1,0.63,2.33,NA,NA,0.839999973773956,NA
"401","Germany",2015,NA,"DEU",22,7,2,7.83,3.51,0.94,3,NA,4,3,2,0,1,0.63,2.33,NA,NA,0.839999973773956,NA
"589","Ghana",2000,288,"GHA",23,1,1,7.88,2.18,0.49,1,NA,1,1,2,1.5,3,NA,NA,2,1579.92,0.469999998807907,2
"590","Ghana",2001,288,"GHA",23,1,1,7.88,2.18,0.49,1,NA,1,1,2,1.5,3,NA,NA,NA,1481.95,0.469999998807907,6
"591","Ghana",2002,288,"GHA",23,1,1,7.88,2.18,0.49,1,NA,1,1,2,1.5,3,NA,NA,NA,1448.99,0.469999998807907,6
"593","Ghana",2003,288,"GHA",23,1,1,7.88,2.18,0.49,1,NA,1,1,2,1.5,3,NA,NA,NA,1554.45,0.469999998807907,6
"594","Ghana",2004,288,"GHA",23,1,1,7.88,2.18,0.49,1,NA,1,1,2,1.5,3,NA,NA,NA,1702.45,0.469999998807907,8
"595","Ghana",2005,288,"GHA",23,2,1,5.95,2.1,0.49,1,NA,1,1,2,1.5,3,NA,NA,NA,1747.4399,0.469999998807907,8
"596","Ghana",2006,288,"GHA",23,2,1,5.95,2.1,0.49,1,NA,1,1,2,1.5,3,NA,NA,NA,1742.27,0.469999998807907,8
"592","Ghana",2007,288,"GHA",23,2,1,5.95,2.1,0.49,1,NA,1,1,2,1.5,3,NA,NA,NA,1887.85,0.469999998807907,8
"581","Ghana",2008,288,"GHA",23,2,1,5.95,2.1,0.49,1,NA,1,1,2,1.5,3,NA,NA,NA,2055.8501,0.469999998807907,8
"582","Ghana",2009,288,"GHA",23,3,1,4.81,2.12,0.49,1,NA,1,1,2,1.5,3,NA,NA,NA,2168.03,0.469999998807907,8
"583","Ghana",2010,288,"GHA",23,3,1,4.81,2.12,0.49,1,NA,1,1,2,1.5,3,NA,NA,NA,2383.55,0.469999998807907,8
"584","Ghana",2011,288,"GHA",23,3,1,4.81,2.12,0.49,1,NA,1,1,2,1.5,3,NA,NA,NA,2584.6001,0.469999998807907,8
"585","Ghana",2012,288,"GHA",23,3,1,4.81,2.12,0.49,1,NA,1,1,2,1.5,3,NA,NA,NA,NA,0.469999998807907,8
"586","Ghana",2013,288,"GHA",23,4,1,5.76,2.04,0.49,1,NA,1,1,2,1.5,3,NA,NA,NA,NA,0.469999998807907,NA
"587","Ghana",2014,288,"GHA",23,4,1,5.76,2.04,0.49,1,NA,1,1,2,1.5,3,NA,NA,NA,NA,0.469999998807907,NA
"588","Ghana",2015,NA,"GHA",23,4,1,5.76,2.04,0.49,1,NA,1,1,2,1.5,3,NA,NA,NA,NA,0.469999998807907,NA
"603","Greece",1990,300,"GRC",24,1,4,3.94,2.32,0.94,1,1.145393642,1,1,2,0,1,-0.55,-0.77,4,10167.2,0.810000002384186,10
"604","Greece",1991,300,"GRC",24,2,3,3.97,2.37,0.94,1,0.956258222,1,1,2,0,1,-0.55,-0.77,4,11075.25,0.810000002384186,10
"597","Greece",1992,300,"GRC",24,2,3,3.97,2.37,0.94,1,1.199509669,1,1,2,0,1,-0.55,-0.77,4,11413.34,0.810000002384186,10
"618","Greece",1993,300,"GRC",24,2,3,3.97,2.37,0.94,1,1.260775364,1,1,2,0,1,-0.55,-0.77,4,11730.11,0.810000002384186,10
"619","Greece",1994,300,"GRC",24,3,1,7.57,2.17,0.94,1,1.402491486,1,1,2,0,1,-0.55,-0.77,4,12488.1,0.810000002384186,10
"599","Greece",1995,300,"GRC",24,3,1,7.57,2.17,0.94,1,0.920333318,1,1,2,0,1,-0.55,-0.77,4,13131.5,0.810000002384186,10
"607","Greece",1996,300,"GRC",24,3,1,7.57,2.17,0.94,1,0.836147157,1,1,2,0,1,-0.55,-0.77,4,13498.8,0.810000002384186,10
"620","Greece",1997,300,"GRC",24,4,1,9.45,2.36,0.94,1,0.97779293,1,1,2,0,1,-0.55,-0.77,4,14734.46,0.810000002384186,10
"610","Greece",1998,300,"GRC",24,4,1,9.45,2.36,0.94,1,0.870069606,1,1,2,0,1,-0.55,-0.77,4,15404.87,0.810000002384186,10
"606","Greece",1999,300,"GRC",24,4,1,9.45,2.36,0.94,1,0.790513834,1,1,2,0,1,-0.55,-0.77,4,16155.14,0.810000002384186,10
"611","Greece",2000,300,"GRC",24,4,1,9.45,2.36,0.94,1,0.862515094,1,1,2,0,1,-0.55,-0.77,4,17881.131,0.810000002384186,10
"605","Greece",2001,300,"GRC",24,5,1,6.78,2.21,0.94,1,0.861049443,1,1,2,0,1,-0.55,-0.77,NA,19157,0.810000002384186,10
"598","Greece",2002,300,"GRC",24,5,1,6.78,2.21,0.94,1,0.768864783,1,1,2,0,1,-0.55,-0.77,NA,20469.77,0.810000002384186,10
"609","Greece",2003,300,"GRC",24,5,1,6.78,2.21,0.94,1,0.788043478,1,1,2,0,1,-0.55,-0.77,NA,20667.461,0.810000002384186,10
"600","Greece",2004,300,"GRC",24,5,1,6.78,2.21,0.94,1,0.849099021,1,1,2,0,1,-0.55,-0.77,NA,21955.16,0.810000002384186,10
"614","Greece",2005,300,"GRC",24,6,1,7.37,2.19,0.94,1,0.762251624,1,1,2,0,1,-0.55,-0.77,NA,22780.961,0.810000002384186,10
"608","Greece",2006,300,"GRC",24,6,1,7.37,2.19,0.94,1,1.177915226,1,1,2,0,1,-0.55,-0.77,NA,24660.449,0.810000002384186,10
"613","Greece",2007,300,"GRC",24,6,1,7.37,2.19,0.94,1,1.212915689,1,1,2,0,1,-0.55,-0.77,NA,25213.07,0.810000002384186,10
"601","Greece",2008,300,"GRC",24,7,1,6.99,2.62,0.94,1,1.241215295,1,1,2,0,1,-0.55,-0.77,NA,26798.25,0.810000002384186,10
"602","Greece",2009,300,"GRC",24,7,1,6.99,2.62,0.94,1,1.135315405,1,1,2,0,1,-0.55,-0.77,NA,26904.91,0.810000002384186,10
"622","Greece",2010,300,"GRC",24,8,1,7.29,2.59,0.94,1,1.217569413,1,1,2,0,1,-0.55,-0.77,NA,26664.711,0.810000002384186,10
"621","Greece",2011,300,"GRC",24,8,1,7.29,2.59,0.94,1,3.653410446,1,1,2,0,1,-0.55,-0.77,NA,25295.27,0.810000002384186,10
"615","Greece",2012,300,"GRC",24,8,4,7.29,2.59,0.94,1,1.086693924,1,1,2,0,1,-0.55,-0.77,NA,NA,0.810000002384186,10
"616","Greece",2013,300,"GRC",24,9,3,9.96,3.76,0.94,1,NA,1,1,2,0,1,-0.55,-0.77,NA,NA,0.810000002384186,NA
"612","Greece",2014,300,"GRC",24,9,2,9.96,3.76,0.94,1,NA,1,1,2,0,1,-0.55,-0.77,NA,NA,0.810000002384186,NA
"617","Greece",2015,NA,"GRC",24,9,2,9.96,3.76,0.94,1,NA,1,1,2,0,1,-0.55,-0.77,NA,NA,0.810000002384186,NA
"659","Hungary",1990,348,"HUN",25,1,4,13.75,3.77,0.77,1,NA,2,3,2,5,2,NA,NA,5,8096.71,0.75,10
"661","Hungary",1991,348,"HUN",25,1,4,13.75,3.77,0.77,1,1.59228612,2,3,2,5,2,NA,NA,5,7640.52,0.75,10
"662","Hungary",1992,348,"HUN",25,1,4,13.75,3.77,0.77,1,2.080782313,2,3,2,5,2,NA,NA,5,7844.0601,0.75,10
"663","Hungary",1993,348,"HUN",25,1,4,13.75,3.77,0.77,1,2.383363034,2,3,2,5,2,NA,NA,5,8629.79,0.75,10
"664","Hungary",1994,348,"HUN",25,1,4,13.75,3.77,0.77,1,2.283080404,2,3,2,5,2,NA,NA,5,9291.8203,0.75,10
"660","Hungary",1995,348,"HUN",25,2,4,16.18,2.9,0.77,1,2.545687672,2,3,2,5,2,NA,NA,5,9607.2998,0.75,10
"655","Hungary",1996,348,"HUN",25,2,4,16.18,2.9,0.77,1,3.694980521,2,3,2,5,2,NA,NA,5,9594.1797,0.75,10
"658","Hungary",1997,348,"HUN",25,2,4,16.18,2.9,0.77,1,4.105010082,2,3,2,5,2,NA,NA,5,9749.8701,0.75,10
"648","Hungary",1998,348,"HUN",25,2,4,16.18,2.9,0.77,1,4.485988121,2,3,2,5,2,NA,NA,5,10020.75,0.75,10
"649","Hungary",1999,348,"HUN",25,3,2,10.88,2.7,0.77,1,5.299346923,2,3,2,5,2,NA,NA,5,10454.6,0.75,10
"650","Hungary",2000,348,"HUN",25,3,2,10.88,2.7,0.77,1,5.175045909,2,3,2,5,2,NA,NA,5,11631.97,0.75,10
"651","Hungary",2001,348,"HUN",25,3,2,10.88,2.7,0.77,1,5.49405229,2,3,2,5,2,NA,NA,NA,12834.44,0.75,10
"652","Hungary",2002,348,"HUN",25,3,2,10.88,2.7,0.77,1,5.445396527,2,3,2,5,2,NA,NA,NA,13808.35,0.75,10
"653","Hungary",2003,348,"HUN",25,4,2,8.2,2.7,0.77,1,5.755546819,2,3,2,5,2,NA,NA,NA,14182.43,0.75,10
"654","Hungary",2004,348,"HUN",25,4,2,8.2,2.7,0.77,1,6.134964757,2,3,2,5,2,NA,NA,NA,14625.79,0.75,10
"639","Hungary",2005,348,"HUN",25,4,2,8.2,2.7,0.77,1,6.251872286,2,3,2,5,2,NA,NA,NA,15996.93,0.75,10
"640","Hungary",2006,348,"HUN",25,4,2,8.2,2.7,0.77,1,6.463149701,2,3,2,5,2,NA,NA,NA,16296.22,0.75,10
"641","Hungary",2007,348,"HUN",25,5,2,5.13,2.7,0.77,1,6.208155,2,3,2,5,2,NA,NA,NA,16492.58,0.75,10
"656","Hungary",2008,348,"HUN",25,5,2,5.13,2.7,0.77,1,6.437400572,2,3,2,5,2,NA,NA,NA,17240.43,0.75,10
"657","Hungary",2009,348,"HUN",25,5,3,5.13,2.7,0.77,1,6.731014943,2,3,2,5,2,NA,NA,NA,17498.25,0.75,10
"644","Hungary",2010,348,"HUN",25,5,3,5.13,2.7,0.77,1,6.444005474,2,3,2,5,2,NA,NA,NA,17933.85,0.75,10
"645","Hungary",2011,348,"HUN",25,6,4,11.67,2.7,0.77,1,6.511136806,2,3,2,5,2,NA,NA,NA,18310.811,0.75,10
"642","Hungary",2012,348,"HUN",25,6,4,11.67,2.7,0.77,1,6.271074862,2,3,2,5,2,NA,NA,NA,NA,0.75,10
"643","Hungary",2013,348,"HUN",25,6,4,11.67,2.7,0.77,1,NA,2,3,2,5,2,NA,NA,NA,NA,0.75,NA
"646","Hungary",2014,348,"HUN",25,6,4,11.67,2.7,0.77,1,NA,2,3,2,5,2,NA,NA,NA,NA,0.75,NA
"647","Hungary",2015,NA,"HUN",25,7,4,17.8,2.01,0.77,1,NA,2,3,2,5,2,NA,NA,NA,NA,0.75,NA
"735","Iceland",1990,352,"ISL",26,1,2,2.31,5.34,NA,1,20.26241604,1,1,1,0.5,1,0.55,-1.09,6,19887.051,NA,NA
"723","Iceland",1991,352,"ISL",26,1,2,2.31,5.34,NA,1,20.91606211,1,1,1,0.5,1,0.55,-1.09,6,20785.67,NA,NA
"727","Iceland",1992,352,"ISL",26,2,2,2.79,3.78,NA,1,21.18760317,1,1,1,0.5,1,0.55,-1.09,6,19954.061,NA,NA
"734","Iceland",1993,352,"ISL",26,2,2,2.79,3.78,NA,1,20.77519259,1,1,1,0.5,1,0.55,-1.09,6,20485.85,NA,NA
"725","Iceland",1994,352,"ISL",26,2,2,2.79,3.78,NA,1,20.11534351,1,1,1,0.5,1,0.55,-1.09,6,21073.279,NA,NA
"731","Iceland",1995,352,"ISL",26,2,2,2.79,3.78,NA,1,20.78451314,1,1,1,0.5,1,0.55,-1.09,6,21083.75,NA,NA
"741","Iceland",1996,352,"ISL",26,3,2,1.98,3.95,NA,1,20.16016359,1,1,1,0.5,1,0.55,-1.09,6,21202.801,NA,NA
"729","Iceland",1997,352,"ISL",26,3,2,1.98,3.95,NA,1,23.86370339,1,1,1,0.5,1,0.55,-1.09,6,23330.869,NA,NA
"739","Iceland",1998,352,"ISL",26,3,2,1.98,3.95,NA,1,23.27508484,1,1,1,0.5,1,0.55,-1.09,6,25312.99,NA,NA
"740","Iceland",1999,352,"ISL",26,3,2,1.98,3.95,NA,1,22.47000988,1,1,1,0.5,1,0.55,-1.09,6,27099.83,NA,NA
"742","Iceland",2000,352,"ISL",26,4,2,1.06,3.45,NA,1,23.34651008,1,1,1,0.5,1,0.55,-1.09,6,28076.82,NA,NA
"733","Iceland",2001,352,"ISL",26,4,2,1.06,3.45,NA,1,24.90521835,1,1,1,0.5,1,0.55,-1.09,NA,29811.289,NA,NA
"737","Iceland",2002,352,"ISL",26,4,2,1.06,3.45,NA,1,24.71468145,1,1,1,0.5,1,0.55,-1.09,NA,29752.381,NA,NA
"728","Iceland",2003,352,"ISL",26,4,2,1.06,3.45,NA,1,24.19548722,1,1,1,0.5,1,0.55,-1.09,NA,28488.92,NA,NA
"721","Iceland",2004,352,"ISL",26,5,2,1.85,3.71,NA,1,23.5233427,1,1,1,0.5,1,0.55,-1.09,NA,29965.99,NA,NA
"730","Iceland",2005,352,"ISL",26,5,2,1.85,3.71,NA,1,22.85572738,1,1,1,0.5,1,0.55,-1.09,NA,31745.1,NA,NA
"722","Iceland",2006,352,"ISL",26,5,2,1.85,3.71,NA,1,24.22869862,1,1,1,0.5,1,0.55,-1.09,NA,30331.42,NA,NA
"717","Iceland",2007,352,"ISL",26,5,2,1.85,3.71,NA,1,25.03812454,1,1,1,0.5,1,0.55,-1.09,NA,29948.5,NA,NA
"719","Iceland",2008,352,"ISL",26,6,2,3.49,3.62,NA,1,25.86996136,1,1,1,0.5,1,0.55,-1.09,NA,32081.16,NA,NA
"720","Iceland",2009,352,"ISL",26,6,2,3.49,3.62,NA,1,27.30414266,1,1,1,0.5,1,0.55,-1.09,NA,34600.449,NA,NA
"738","Iceland",2010,352,"ISL",26,7,2,2.58,4.18,NA,1,25.5389409,1,1,1,0.5,1,0.55,-1.09,NA,31810.77,NA,NA
"726","Iceland",2011,352,"ISL",26,7,2,2.58,4.18,NA,1,26.59660508,1,1,1,0.5,1,0.55,-1.09,NA,31313.609,NA,NA
"736","Iceland",2012,352,"ISL",26,7,2,2.58,4.18,NA,1,26.66819776,1,1,1,0.5,1,0.55,-1.09,NA,NA,NA,NA
"724","Iceland",2013,352,"ISL",26,7,2,2.58,4.18,NA,1,NA,1,1,1,0.5,1,0.55,-1.09,NA,NA,NA,NA
"718","Iceland",2014,352,"ISL",26,8,2,6.23,4.43,NA,1,NA,1,1,1,0.5,1,0.55,-1.09,NA,NA,NA,NA
"732","Iceland",2015,NA,"ISL",26,8,2,6.23,4.43,NA,1,NA,1,1,1,0.5,1,0.55,-1.09,NA,NA,NA,NA
"666","India",1990,356,"IND",27,1,3,8.11,4.13,0.8,3,NA,3,3,2,0,1,0.63,1.08,2,887.09003,0.629999995231628,8
"665","India",1991,356,"IND",27,1,3,8.11,4.13,0.8,3,NA,3,3,2,0,1,0.63,1.08,2,913.28998,0.629999995231628,8
"668","India",1992,356,"IND",27,2,3,7.11,3.6,0.8,3,NA,3,3,2,0,1,0.63,1.08,2,969.97998,0.629999995231628,8
"669","India",1993,356,"IND",27,2,3,7.11,3.6,0.8,3,NA,3,3,2,0,1,0.63,1.08,2,1033.4,0.629999995231628,8
"675","India",1994,356,"IND",27,2,3,7.11,3.6,0.8,3,NA,3,3,2,0,1,0.63,1.08,2,1104.3101,0.629999995231628,8
"677","India",1995,356,"IND",27,2,3,7.11,3.6,0.8,3,NA,3,3,2,0,1,0.63,1.08,2,1189.84,0.629999995231628,9
"674","India",1996,356,"IND",27,2,3,7.11,3.6,0.8,3,NA,3,3,2,0,1,0.63,1.08,2,1287.72,0.629999995231628,9
"689","India",1997,356,"IND",27,3,3,7.34,5.83,0.8,3,NA,3,3,2,0,1,0.63,1.08,2,1362.1899,0.629999995231628,9
"684","India",1998,356,"IND",27,3,3,7.34,5.83,0.8,3,NA,3,3,2,0,1,0.63,1.08,2,1450.0601,0.629999995231628,9
"688","India",1999,356,"IND",27,4,4,6.61,5.31,0.8,3,NA,3,3,2,0,1,0.63,1.08,2,1552.8,0.629999995231628,9
"681","India",2000,356,"IND",27,5,4,9.04,5.88,0.8,3,33.4997215270996,3,3,2,0,1,0.63,1.08,2,1634.29,0.629999995231628,9
"667","India",2001,356,"IND",27,5,4,9.04,5.88,0.8,3,NA,3,3,2,0,1,0.63,1.08,NA,1716.14,0.629999995231628,9
"672","India",2002,356,"IND",27,5,4,9.04,5.88,0.8,3,NA,3,3,2,0,1,0.63,1.08,NA,1803.78,0.629999995231628,9
"679","India",2003,356,"IND",27,5,4,9.04,5.88,0.8,3,NA,3,3,2,0,1,0.63,1.08,NA,1980.28,0.629999995231628,9
"685","India",2004,356,"IND",27,5,4,9.04,5.88,0.8,3,NA,3,3,2,0,1,0.63,1.08,NA,2160.8601,0.629999995231628,9
"682","India",2005,356,"IND",27,6,4,4.53,6.52,0.8,3,NA,3,3,2,0,1,0.63,1.08,NA,2480.8899,0.629999995231628,9
"670","India",2006,356,"IND",27,6,4,4.53,6.52,0.8,3,NA,3,3,2,0,1,0.63,1.08,NA,2772.6399,0.629999995231628,9
"680","India",2007,356,"IND",27,6,4,4.53,6.52,0.8,3,NA,3,3,2,0,1,0.63,1.08,NA,3074.75,0.629999995231628,9
"683","India",2008,356,"IND",27,6,4,4.53,6.52,0.8,3,NA,3,3,2,0,1,0.63,1.08,NA,3378.22,0.629999995231628,9
"690","India",2009,356,"IND",27,6,4,4.53,6.52,0.8,3,NA,3,3,2,0,1,0.63,1.08,NA,3535.3701,0.629999995231628,9
"676","India",2010,356,"IND",27,7,4,7.83,5.01,0.8,3,NA,3,3,2,0,1,0.63,1.08,NA,3935.28,0.629999995231628,9
"673","India",2011,356,"IND",27,7,4,7.83,5.01,0.8,3,NA,3,3,2,0,1,0.63,1.08,NA,4256.79,0.629999995231628,9
"687","India",2012,356,"IND",27,7,4,7.83,5.01,0.8,3,NA,3,3,2,0,1,0.63,1.08,NA,NA,0.629999995231628,9
"678","India",2013,356,"IND",27,7,4,7.83,5.01,0.8,3,NA,3,3,2,0,1,0.63,1.08,NA,NA,0.629999995231628,NA
"686","India",2014,356,"IND",27,7,4,7.83,5.01,0.8,3,NA,3,3,2,0,1,0.63,1.08,NA,NA,0.629999995231628,NA
"671","India",2015,NA,"IND",27,8,4,17.53,3.45,0.8,3,NA,3,3,2,0,1,0.63,1.08,NA,NA,0.629999995231628,NA
"713","Ireland",1990,372,"IRL",28,1,3,3.85,2.94,0.8,1,2.507332071,2,1,2,2.5,1,0.38,-0.46,4,12083.02,0.660000026226044,10
"708","Ireland",1991,372,"IRL",28,1,3,3.85,2.94,0.8,1,2.480826479,2,1,2,2.5,1,0.38,-0.46,4,12610.27,0.660000026226044,10
"700","Ireland",1992,372,"IRL",28,1,3,3.85,2.94,0.8,1,2.466030045,2,1,2,2.5,1,0.38,-0.46,4,13718.62,0.660000026226044,10
"714","Ireland",1993,372,"IRL",28,2,3,3.1,3.46,0.8,1,2.369032809,2,1,2,2.5,1,0.38,-0.46,4,14544.42,0.660000026226044,10
"716","Ireland",1994,372,"IRL",28,2,2,3.1,3.46,0.8,1,2.32230512,2,1,2,2.5,1,0.38,-0.46,4,15613.5,0.660000026226044,10
"695","Ireland",1995,372,"IRL",28,2,3,3.1,3.46,0.8,1,2.363590914,2,1,2,2.5,1,0.38,-0.46,4,17849.25,0.660000026226044,10
"705","Ireland",1996,372,"IRL",28,2,3,3.1,3.46,0.8,1,2.263835874,2,1,2,2.5,1,0.38,-0.46,4,18713.59,0.660000026226044,10
"706","Ireland",1997,372,"IRL",28,2,3,3.1,3.46,0.8,1,2.11761711,2,1,2,2.5,1,0.38,-0.46,4,20932.631,0.660000026226044,10
"693","Ireland",1998,372,"IRL",28,3,3,6.55,3,0.8,1,2.000363382,2,1,2,2.5,1,0.38,-0.46,4,23046.881,0.660000026226044,10
"698","Ireland",1999,372,"IRL",28,3,3,6.55,3,0.8,1,1.896014676,2,1,2,2.5,1,0.38,-0.46,4,25234.301,0.660000026226044,10
"696","Ireland",2000,372,"IRL",28,3,3,6.55,3,0.8,1,1.799673521,2,1,2,2.5,1,0.38,-0.46,4,28593.471,0.660000026226044,10
"710","Ireland",2001,372,"IRL",28,3,3,6.55,3,0.8,1,1.939789511,2,1,2,2.5,1,0.38,-0.46,NA,30466.869,0.660000026226044,10
"707","Ireland",2002,372,"IRL",28,3,3,6.55,3,0.8,1,2.059048337,2,1,2,2.5,1,0.38,-0.46,NA,33643.801,0.660000026226044,10
"704","Ireland",2003,372,"IRL",28,4,3,6.62,3.38,0.8,1,2.109982892,2,1,2,2.5,1,0.38,-0.46,NA,37394.73,0.660000026226044,10
"715","Ireland",2004,372,"IRL",28,4,2,6.62,3.38,0.8,1,2.124193479,2,1,2,2.5,1,0.38,-0.46,NA,39703.34,0.660000026226044,10
"712","Ireland",2005,372,"IRL",28,5,2,6.62,3.38,0.8,1,2.142137774,2,1,2,2.5,1,0.38,-0.46,NA,43766.859,0.660000026226044,10
"703","Ireland",2006,372,"IRL",28,5,2,6.62,3.38,0.8,1,2.122397186,2,1,2,2.5,1,0.38,-0.46,NA,45001.379,0.660000026226044,10
"694","Ireland",2007,372,"IRL",28,5,2,6.62,3.38,0.8,1,2.156956718,2,1,2,2.5,1,0.38,-0.46,NA,48082.262,0.660000026226044,10
"701","Ireland",2008,372,"IRL",28,6,4,5.85,3.03,0.8,1,2.587541224,2,1,2,2.5,1,0.38,-0.46,NA,45246,0.660000026226044,10
"692","Ireland",2009,372,"IRL",28,6,4,5.85,3.03,0.8,1,3.305717669,2,1,2,2.5,1,0.38,-0.46,NA,43699.48,0.660000026226044,10
"691","Ireland",2010,372,"IRL",28,6,4,5.85,3.03,0.8,1,3.510845882,2,1,2,2.5,1,0.38,-0.46,NA,44482.871,0.660000026226044,10
"697","Ireland",2011,372,"IRL",28,6,4,5.85,3.03,0.8,1,3.378894841,2,1,2,2.5,1,0.38,-0.46,NA,46422.07,0.660000026226044,10
"711","Ireland",2012,372,"IRL",28,7,2,8.69,3.52,0.8,1,3.101388787,2,1,2,2.5,1,0.38,-0.46,NA,NA,0.660000026226044,10
"702","Ireland",2013,372,"IRL",28,7,2,8.69,3.52,0.8,1,NA,2,1,2,2.5,1,0.38,-0.46,NA,NA,0.660000026226044,NA
"699","Ireland",2014,372,"IRL",28,7,2,8.69,3.52,0.8,1,NA,2,1,2,2.5,1,0.38,-0.46,NA,NA,0.660000026226044,NA
"709","Ireland",2015,NA,"IRL",28,7,2,8.69,3.52,0.8,1,NA,2,1,2,2.5,1,0.38,-0.46,NA,NA,0.660000026226044,NA
"758","Israel",1990,376,"ISR",29,1,4,2.53,4.38,0.89,2,NA,1,2,1,0,1,1.38,-0.81,6,13437.66,0.75,9
"759","Israel",1991,376,"ISR",29,1,3,2.53,4.38,0.89,2,NA,1,2,1,0,1,1.38,-0.81,6,14598.34,0.75,9
"760","Israel",1992,376,"ISR",29,1,3,2.53,4.38,0.89,2,NA,1,2,1,0,1,1.38,-0.81,6,15636.23,0.75,9
"743","Israel",1993,376,"ISR",29,2,2,2.22,4.39,0.89,2,NA,1,2,1,0,1,1.38,-0.81,6,16159.44,0.75,9
"768","Israel",1994,376,"ISR",29,2,3,2.22,4.39,0.89,2,NA,1,2,1,0,1,1.38,-0.81,6,17195.15,0.75,9
"761","Israel",1995,376,"ISR",29,2,3,2.22,4.39,0.89,2,NA,1,2,1,0,1,1.38,-0.81,6,17872.33,0.75,9
"747","Israel",1996,376,"ISR",29,2,3,2.22,4.39,0.89,2,NA,1,2,1,0,1,1.38,-0.81,5,18732.461,0.75,9
"754","Israel",1997,376,"ISR",29,3,2,1.65,5.61,0.89,2,6.49999976158142,1,2,1,0,1,1.38,-0.81,5,19292.34,0.75,9
"756","Israel",1998,376,"ISR",29,3,2,1.65,5.61,0.89,2,6.59999996423721,1,2,1,0,1,1.38,-0.81,5,20129.039,0.75,9
"762","Israel",1999,376,"ISR",29,3,3,1.65,5.61,0.89,2,6.70000016689301,1,2,1,0,1,1.38,-0.81,6,21024.971,0.75,10
"753","Israel",2000,376,"ISR",29,4,4,2.22,8.69,0.89,2,7.80000016093254,1,2,1,0,1,1.38,-0.81,6,23546.029,0.75,10
"766","Israel",2001,376,"ISR",29,4,3,2.22,8.69,0.89,2,7.99999982118607,1,2,1,0,1,1.38,-0.81,NA,23886.949,0.75,10
"767","Israel",2002,376,"ISR",29,4,4,2.22,8.69,0.89,2,8.29999968409538,1,2,1,0,1,1.38,-0.81,NA,23688.801,0.75,10
"757","Israel",2003,376,"ISR",29,4,3,2.22,8.69,0.89,2,8.39999988675117,1,2,1,0,1,1.38,-0.81,NA,22918.221,0.75,10
"765","Israel",2004,376,"ISR",29,5,2,2.53,6.17,0.89,2,8.60000029206276,1,2,1,0,1,1.38,-0.81,NA,23044.41,0.75,10
"752","Israel",2005,376,"ISR",29,5,2,2.53,6.17,0.89,2,8.29999968409538,1,2,1,0,1,1.38,-0.81,NA,23581.279,0.75,10
"749","Israel",2006,376,"ISR",29,5,3,2.53,6.17,0.89,2,7.90000036358833,1,2,1,0,1,1.38,-0.81,NA,23808.539,0.75,10
"763","Israel",2007,376,"ISR",29,6,4,2.49,7.84,0.89,2,NA,1,2,1,0,1,1.38,-0.81,NA,24210.461,0.75,10
"764","Israel",2008,376,"ISR",29,6,4,2.49,7.84,0.89,2,NA,1,2,1,0.5,1,1.38,-0.81,NA,24212.68,0.75,10
"755","Israel",2009,376,"ISR",29,6,2,2.49,7.84,0.89,2,NA,1,2,1,0.5,1,1.38,-0.81,NA,24693.711,0.75,10
"750","Israel",2010,376,"ISR",29,7,4,1.61,6.77,0.89,2,NA,1,2,1,0.5,1,1.38,-0.81,NA,25237.92,0.75,10
"745","Israel",2011,376,"ISR",29,7,4,1.61,6.77,0.89,2,NA,1,2,1,0.5,1,1.38,-0.81,NA,25926.25,0.75,10
"751","Israel",2012,376,"ISR",29,7,4,1.61,6.77,0.89,2,NA,1,2,1,0.5,1,1.38,-0.81,NA,NA,0.75,10
"748","Israel",2013,376,"ISR",29,7,3,1.61,6.77,0.89,2,NA,1,2,1,0.5,1,1.38,-0.81,NA,NA,0.75,NA
"746","Israel",2014,376,"ISR",29,8,3,3.09,7.28,0.89,2,NA,1,2,1,0.5,1,1.38,-0.81,NA,NA,0.75,NA
"744","Israel",2015,NA,"ISR",29,8,3,3.09,7.28,0.89,2,NA,1,2,1,0.5,1,1.38,-0.81,NA,NA,0.75,NA
"781","Italy",1990,380,"ITA",30,1,4,2.52,4.07,0.91,1,2.90238174,3,1,2,6.5,1,1.13,-0.16,3,15619.08,0.839999973773956,10
"773","Italy",1991,380,"ITA",30,1,4,2.52,4.07,0.91,1,2.706164256,3,1,2,6.5,1,1.13,-0.16,3,16595.551,0.839999973773956,10
"785","Italy",1992,380,"ITA",30,1,4,2.52,4.07,0.91,1,2.819743772,3,1,2,6.5,1,1.13,-0.16,3,17292.211,0.839999973773956,10
"786","Italy",1993,380,"ITA",30,2,2,2.51,5.71,0.91,1,4.041267219,3,1,2,6.5,1,1.13,-0.16,3,17557.381,0.839999973773956,10
